,state_change_user_id,state_change_date,state,code,accountable_id,transaction_type_id,date,value,value_relation_id
71,1,2022-12-13 18:08:22.063964+00:00,1,Canon Mensual Arriendo Inmueble^2022-01-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-01-01,638000,12
72,1,2022-12-13 18:08:22.085322+00:00,1,Canon Mensual Arriendo Inmueble^2022-02-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-02-01,638000,12
73,1,2022-12-13 18:08:22.105106+00:00,1,Canon Mensual Arriendo Inmueble^2022-03-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-03-01,638000,12
74,1,2022-12-13 18:08:22.125050+00:00,1,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-04-01,638000,12
75,1,2022-12-13 18:08:22.144466+00:00,1,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-05-01,638000,12
76,1,2022-12-13 18:08:22.163828+00:00,1,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-06-01,638000,12
77,1,2022-12-13 18:08:22.183023+00:00,1,Canon Mensual Arriendo Inmueble^2022-07-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-07-01,638000,12
78,1,2022-12-13 18:08:22.202657+00:00,1,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-08-01,638000,12
79,1,2022-12-13 18:08:22.221392+00:00,1,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-09-01,638000,12
80,1,2022-12-13 18:08:22.238995+00:00,1,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-10-01,638000,12
81,1,2022-12-13 18:08:22.255056+00:00,1,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-11-01,638000,12
82,1,2022-12-13 18:08:22.268550+00:00,1,Canon Mensual Arriendo Inmueble^2022-12-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,2022-12-01,674000,13
