,state_change_user_id,state_change_date,state,name
0,1,2022-11-23 13:30:24.132379+00:00,1,IVA
1,1,2022-11-23 13:30:24.132406+00:00,1,Base
2,1,2022-11-23 13:30:24.132419+00:00,1,Base + IVA
3,1,2022-11-23 13:30:24.132430+00:00,1,Retefuente
4,1,2022-11-23 13:30:24.132440+00:00,1,Base + IVA - Retefuente
5,1,2022-11-23 13:30:24.132450+00:00,1,Base - Retefuente
