,state_change_user_id,state_change_date,state,code,name
33,1,2022-10-10 17:57:01.383151+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-10-10 17:57:01.383156+00:00,1,120550,actividad financiera
35,1,2022-10-10 17:57:01.383162+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-10-10 17:57:01.383168+00:00,1,120560,enseñanza
37,1,2022-10-10 17:57:01.383174+00:00,1,120565,servicios sociales y de salud
38,1,2022-10-10 17:57:01.383180+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-10-10 17:57:01.383186+00:00,1,120599,ajustes por inflacion
40,1,2022-10-10 17:57:01.383193+00:00,1,1210,cuotas o partes de interes social
41,1,2022-10-10 17:57:01.383199+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-10-10 17:57:01.383205+00:00,1,121010,pesca
43,1,2022-10-10 17:57:01.383211+00:00,1,121015,explotacion de minas y canteras
44,1,2022-10-10 17:57:01.383218+00:00,1,121020,industria manufacturera
45,1,2022-10-10 17:57:01.383226+00:00,1,121025,"suministro de electricidad, gas y agua"
46,1,2022-10-10 17:57:01.383233+00:00,1,121030,construccion
47,1,2022-10-10 17:57:01.383240+00:00,1,121035,comercio al por mayor y al por menor
48,1,2022-10-10 17:57:01.383247+00:00,1,121040,hoteles y restaurantes
49,1,2022-10-10 17:57:01.383253+00:00,1,121045,"transporte, almacenamiento y comunicaciones"
50,1,2022-10-10 17:57:01.383259+00:00,1,121050,actividad financiera
51,1,2022-10-10 17:57:01.383265+00:00,1,121055,"actividades inmobiliarias, empresariales y de alquiler"
52,1,2022-10-10 17:57:01.383271+00:00,1,121060,enseñanza
53,1,2022-10-10 17:57:01.383277+00:00,1,121065,servicios sociales y de salud
54,1,2022-10-10 17:57:01.383283+00:00,1,121070,"otras actividades de servicios comunitarios, sociales y personales"
55,1,2022-10-10 17:57:01.383289+00:00,1,121099,ajustes por inflacion
56,1,2022-10-10 17:57:01.383295+00:00,1,1215,bonos
57,1,2022-10-10 17:57:01.383301+00:00,1,121505,bonos publicos moneda nacional
58,1,2022-10-10 17:57:01.383307+00:00,1,121510,bonos publicos moneda extranjera
59,1,2022-10-10 17:57:01.383312+00:00,1,121515,bonos ordinarios
60,1,2022-10-10 17:57:01.383318+00:00,1,121520,bonos convertibles en acciones
61,1,2022-10-10 17:57:01.383324+00:00,1,121595,otros
62,1,2022-10-10 17:57:01.383331+00:00,1,1220,cedulas
63,1,2022-10-10 17:57:01.383338+00:00,1,122005,cedulas de capitalizacion
64,1,2022-10-10 17:57:01.383344+00:00,1,122010,cedulas hipotecarias
65,1,2022-10-10 17:57:01.383350+00:00,1,122015,cedulas de inversion
66,1,2022-10-10 17:57:01.383357+00:00,1,122095,otras
67,1,2022-10-10 17:57:01.383363+00:00,1,1225,certificados
68,1,2022-10-10 17:57:01.383369+00:00,1,122505,certificados de deposito a termino (c.d.t.)
69,1,2022-10-10 17:57:01.383375+00:00,1,122510,certificados de deposito de ahorro
70,1,2022-10-10 17:57:01.383381+00:00,1,122515,certificados de ahorro de valor constante (c.a.v.c.)
71,1,2022-10-10 17:57:01.383387+00:00,1,122520,certificados de cambio
72,1,2022-10-10 17:57:01.383393+00:00,1,122525,certificados cafeteros valorizables
73,1,2022-10-10 17:57:01.383398+00:00,1,122530,certificados electricos valorizables (c.e.v.)
74,1,2022-10-10 17:57:01.383404+00:00,1,122535,certificados de reembolso tributario (c.e.r.t.)
75,1,2022-10-10 17:57:01.383410+00:00,1,122540,certificados de desarrollo turistico
76,1,2022-10-10 17:57:01.383416+00:00,1,122545,certificados de inversion forestal (c.i.f.)
77,1,2022-10-10 17:57:01.383423+00:00,1,122595,otros
78,1,2022-10-10 17:57:01.383429+00:00,1,1230,papeles comerciales
79,1,2022-10-10 17:57:01.383435+00:00,1,123005,empresas comerciales
80,1,2022-10-10 17:57:01.383441+00:00,1,123010,empresas industriales
81,1,2022-10-10 17:57:01.383447+00:00,1,123015,empresas de servicios
82,1,2022-10-10 17:57:01.383453+00:00,1,1235,titulos
83,1,2022-10-10 17:57:01.383460+00:00,1,123505,titulos de desarrollo agropecuario
84,1,2022-10-10 17:57:01.383467+00:00,1,123510,titulos canjeables por certificados de cambio
85,1,2022-10-10 17:57:01.383474+00:00,1,123515,titulos de tesoreria (t.e.s.)
86,1,2022-10-10 17:57:01.383480+00:00,1,123520,titulos de participacion
87,1,2022-10-10 17:57:01.383486+00:00,1,123525,titulos de credito de fomento
88,1,2022-10-10 17:57:01.383492+00:00,1,123530,titulos financieros agroindustriales (t.f.a.)
89,1,2022-10-10 17:57:01.383498+00:00,1,123535,titulos de ahorro cafetero (t.a.c.)
90,1,2022-10-10 17:57:01.383504+00:00,1,123540,titulos de ahorro nacional (t.a.n.)
91,1,2022-10-10 17:57:01.383510+00:00,1,123545,titulos energeticos de rentabilidad creciente (t.e.r.)
92,1,2022-10-10 17:57:01.383515+00:00,1,123550,titulos de ahorro educativo (t.a.e.)
93,1,2022-10-10 17:57:01.383522+00:00,1,123555,titulos financieros  industriales y comerciales
94,1,2022-10-10 17:57:01.383528+00:00,1,123560,tesoros
95,1,2022-10-10 17:57:01.383534+00:00,1,123565,titulos de devolucion de impuestos nacionales (tidis)
96,1,2022-10-10 17:57:01.383540+00:00,1,123570,titulos inmobiliarios
97,1,2022-10-10 17:57:01.383546+00:00,1,123595,otros
98,1,2022-10-10 17:57:01.383552+00:00,1,1240,aceptaciones bancarias o financieras
99,1,2022-10-10 17:57:01.383558+00:00,1,124005,bancos comerciales
100,1,2022-10-10 17:57:01.383564+00:00,1,124010,compañias de financiamiento comercial
101,1,2022-10-10 17:57:01.383570+00:00,1,124015,corporaciones financieras
102,1,2022-10-10 17:57:01.383576+00:00,1,124095,otras
103,1,2022-10-10 17:57:01.383582+00:00,1,1245,derechos fiduciarios
104,1,2022-10-10 17:57:01.383588+00:00,1,124505,fideicomisos de inversion moneda nacional
105,1,2022-10-10 17:57:01.383594+00:00,1,124510,fideicomisos de inversion moneda extranjera
106,1,2022-10-10 17:57:01.383600+00:00,1,1250,derechos de recompra de inversiones negociadas (repos)
107,1,2022-10-10 17:57:01.383606+00:00,1,125005,acciones
108,1,2022-10-10 17:57:01.383611+00:00,1,125010,cuotas o partes de interes social
109,1,2022-10-10 17:57:01.383617+00:00,1,125015,bonos
110,1,2022-10-10 17:57:01.383623+00:00,1,125020,cedulas
111,1,2022-10-10 17:57:01.383629+00:00,1,125025,certificados
112,1,2022-10-10 17:57:01.383636+00:00,1,125030,papeles comerciales
113,1,2022-10-10 17:57:01.383643+00:00,1,125035,titulos
114,1,2022-10-10 17:57:01.383650+00:00,1,125040,aceptaciones bancarias o financieras
115,1,2022-10-10 17:57:01.383657+00:00,1,125095,otros
116,1,2022-10-10 17:57:01.383663+00:00,1,125099,ajustes por inflacion
117,1,2022-10-10 17:57:01.383670+00:00,1,1255,obligatorias
118,1,2022-10-10 17:57:01.383676+00:00,1,125505,bonos de financiamiento especial
119,1,2022-10-10 17:57:01.383682+00:00,1,125510,bonos de financiamiento presupuestal
120,1,2022-10-10 17:57:01.383688+00:00,1,125515,bonos para desarrollo social y seguridad interna (b.d.s.i.)
121,1,2022-10-10 17:57:01.383693+00:00,1,125595,otras
122,1,2022-10-10 17:57:01.383699+00:00,1,1260,cuentas en participacion
123,1,2022-10-10 17:57:01.383705+00:00,1,126099,ajustes por inflacion
124,1,2022-10-10 17:57:01.383712+00:00,1,1295,otras inversiones
125,1,2022-10-10 17:57:01.383718+00:00,1,129505,aportes en cooperativas
126,1,2022-10-10 17:57:01.383724+00:00,1,129510,derechos en clubes sociales
127,1,2022-10-10 17:57:01.383730+00:00,1,129515,acciones o derechos en clubes deportivos
128,1,2022-10-10 17:57:01.383735+00:00,1,129520,bonos en colegios
129,1,2022-10-10 17:57:01.383741+00:00,1,129595,diversas
130,1,2022-10-10 17:57:01.383747+00:00,1,129599,ajustes por inflacion
131,1,2022-10-10 17:57:01.383753+00:00,1,1299,provisiones
132,1,2022-10-10 17:57:01.383759+00:00,1,129905,acciones
133,1,2022-10-10 17:57:01.383765+00:00,1,129910,cuotas o partes de interes social
134,1,2022-10-10 17:57:01.383771+00:00,1,129915,bonos
135,1,2022-10-10 17:57:01.383777+00:00,1,129920,cedulas
136,1,2022-10-10 17:57:01.383783+00:00,1,129925,certificados
137,1,2022-10-10 17:57:01.383789+00:00,1,129930,papeles comerciales
138,1,2022-10-10 17:57:01.383795+00:00,1,129935,titulos
139,1,2022-10-10 17:57:01.383801+00:00,1,129940,aceptaciones bancarias o financieras
140,1,2022-10-10 17:57:01.383806+00:00,1,129945,derechos fiduciarios
141,1,2022-10-10 17:57:01.383812+00:00,1,129950,derechos de recompra de inversiones negociadas
142,1,2022-10-10 17:57:01.383818+00:00,1,129955,obligatorias
143,1,2022-10-10 17:57:01.383824+00:00,1,129960,cuentas en participacion
144,1,2022-10-10 17:57:01.383830+00:00,1,129995,otras inversiones
145,1,2022-10-10 17:57:01.383837+00:00,1,13,deudores
146,1,2022-10-10 17:57:01.383844+00:00,1,1305,clientes
147,1,2022-10-10 17:57:01.383850+00:00,1,130505,nacionales
148,1,2022-10-10 17:57:01.383856+00:00,1,130510,del exterior
149,1,2022-10-10 17:57:01.383862+00:00,1,130515,deudores del sistema
150,1,2022-10-10 17:57:01.383867+00:00,1,1310,cuentas corrientes comerciales
151,1,2022-10-10 17:57:01.383873+00:00,1,131005,casa matriz
152,1,2022-10-10 17:57:01.383879+00:00,1,131010,compañias vinculadas
153,1,2022-10-10 17:57:01.383885+00:00,1,131015,accionistas o socios
154,1,2022-10-10 17:57:01.383891+00:00,1,131020,particulares
155,1,2022-10-10 17:57:01.383897+00:00,1,131095,otras
156,1,2022-10-10 17:57:01.383903+00:00,1,1315,cuentas por cobrar a casa matriz
157,1,2022-10-10 17:57:01.383909+00:00,1,131505,ventas
158,1,2022-10-10 17:57:01.383915+00:00,1,131510,pagos a nombre de casa matriz
159,1,2022-10-10 17:57:01.383921+00:00,1,131515,valores recibidos por casa matriz
160,1,2022-10-10 17:57:01.383927+00:00,1,131520,prestamos
161,1,2022-10-10 17:57:01.383932+00:00,1,1320,cuentas por cobrar a vinculados economicos
162,1,2022-10-10 17:57:01.383939+00:00,1,132005,filiales
163,1,2022-10-10 17:57:01.383945+00:00,1,132010,subsidiarias
164,1,2022-10-10 17:57:01.383951+00:00,1,132015,sucursales
165,1,2022-10-10 17:57:01.383957+00:00,1,1325,cuentas por cobrar a socios y accionistas
166,1,2022-10-10 17:57:01.383962+00:00,1,132505,a socios
167,1,2022-10-10 17:57:01.383968+00:00,1,132510,a accionistas
168,1,2022-10-10 17:57:01.383974+00:00,1,1328,aportes por cobrar
169,1,2022-10-10 17:57:01.383979+00:00,1,1330,anticipos y avances
170,1,2022-10-10 17:57:01.383985+00:00,1,133005,a proveedores
171,1,2022-10-10 17:57:01.383991+00:00,1,133010,a contratistas
172,1,2022-10-10 17:57:01.383997+00:00,1,133015,a trabajadores
173,1,2022-10-10 17:57:01.384003+00:00,1,133020,a agentes
174,1,2022-10-10 17:57:01.384009+00:00,1,133025,a concesionarios
175,1,2022-10-10 17:57:01.384014+00:00,1,133030,de adjudicaciones
176,1,2022-10-10 17:57:01.384021+00:00,1,133095,otros
177,1,2022-10-10 17:57:01.384027+00:00,1,1332,cuentas de operacion conjunta
178,1,2022-10-10 17:57:01.384033+00:00,1,1335,depositos
179,1,2022-10-10 17:57:01.384039+00:00,1,133505,para importaciones
180,1,2022-10-10 17:57:01.384045+00:00,1,133510,para servicios
181,1,2022-10-10 17:57:01.384051+00:00,1,133515,para contratos
182,1,2022-10-10 17:57:01.384057+00:00,1,133520,para responsabilidades
183,1,2022-10-10 17:57:01.384063+00:00,1,133525,para juicios ejecutivos
184,1,2022-10-10 17:57:01.384069+00:00,1,133530,"para adquisicion de acciones, cuotas o derechos"
185,1,2022-10-10 17:57:01.384076+00:00,1,133535,en garantia
186,1,2022-10-10 17:57:01.384082+00:00,1,133595,otros
187,1,2022-10-10 17:57:01.384088+00:00,1,1340,promesas de compra venta
188,1,2022-10-10 17:57:01.384093+00:00,1,134005,de bienes raices
189,1,2022-10-10 17:57:01.384099+00:00,1,134010,de maquinaria y equipo
190,1,2022-10-10 17:57:01.384105+00:00,1,134015,de flota y equipo de transporte
191,1,2022-10-10 17:57:01.384111+00:00,1,134020,de flota y equipo aereo
192,1,2022-10-10 17:57:01.384117+00:00,1,134025,de flota y equipo ferreo
193,1,2022-10-10 17:57:01.384124+00:00,1,134030,de flota y equipo fluvial y/o maritimo
194,1,2022-10-10 17:57:01.384130+00:00,1,134035,de semovientes
195,1,2022-10-10 17:57:01.384135+00:00,1,134095,de otros bienes
196,1,2022-10-10 17:57:01.384141+00:00,1,1345,ingresos por cobrar
197,1,2022-10-10 17:57:01.384147+00:00,1,134505,dividendos y/o participaciones
198,1,2022-10-10 17:57:01.384153+00:00,1,134510,intereses
199,1,2022-10-10 17:57:01.386735+00:00,1,134515,comisiones
200,1,2022-10-10 17:57:01.386753+00:00,1,134520,honorarios
201,1,2022-10-10 17:57:01.386762+00:00,1,134525,servicios
202,1,2022-10-10 17:57:01.386769+00:00,1,134530,arrendamientos
203,1,2022-10-10 17:57:01.386775+00:00,1,134535,cert por cobrar
204,1,2022-10-10 17:57:01.386781+00:00,1,134595,otros
205,1,2022-10-10 17:57:01.386786+00:00,1,1350,retencion sobre contratos
206,1,2022-10-10 17:57:01.386793+00:00,1,135005,de construccion
207,1,2022-10-10 17:57:01.386799+00:00,1,135010,de prestacion de servicios
208,1,2022-10-10 17:57:01.386805+00:00,1,135095,otros
209,1,2022-10-10 17:57:01.386811+00:00,1,1355,anticipo de impuestos y contribuciones o saldos a favor
210,1,2022-10-10 17:57:01.386817+00:00,1,135505,anticipo de impuestos de renta y complementarios
211,1,2022-10-10 17:57:01.386823+00:00,1,135510,anticipo de impuestos de industria y comercio
212,1,2022-10-10 17:57:01.386829+00:00,1,135515,retencion en la fuente
213,1,2022-10-10 17:57:01.386835+00:00,1,135517,impuesto a las ventas retenido
214,1,2022-10-10 17:57:01.386840+00:00,1,135518,impuesto de industria y comercio retenido
215,1,2022-10-10 17:57:01.386846+00:00,1,135520,sobrantes en liquidacion privada de impuestos
216,1,2022-10-10 17:57:01.386852+00:00,1,135525,contribuciones
217,1,2022-10-10 17:57:01.386859+00:00,1,135530,impuestos descontables
218,1,2022-10-10 17:57:01.386865+00:00,1,135595,otros
219,1,2022-10-10 17:57:01.386870+00:00,1,1360,reclamaciones
220,1,2022-10-10 17:57:01.386876+00:00,1,136005,a compañias aseguradoras
221,1,2022-10-10 17:57:01.386883+00:00,1,136010,a transportadores
222,1,2022-10-10 17:57:01.386888+00:00,1,136015,por tiquetes aereos
223,1,2022-10-10 17:57:01.386894+00:00,1,136095,otras
224,1,2022-10-10 17:57:01.386900+00:00,1,1365,cuentas por cobrar a trabajadores
225,1,2022-10-10 17:57:01.386906+00:00,1,136505,vivienda
226,1,2022-10-10 17:57:01.386912+00:00,1,136510,vehiculos
227,1,2022-10-10 17:57:01.386919+00:00,1,136515,educacion
228,1,2022-10-10 17:57:01.386925+00:00,1,136520,"medicos, odontologicos y similares"
229,1,2022-10-10 17:57:01.386932+00:00,1,136525,calamidad domestica
230,1,2022-10-10 17:57:01.386938+00:00,1,136530,responsabilidades
231,1,2022-10-10 17:57:01.386944+00:00,1,136595,otros
232,1,2022-10-10 17:57:01.386950+00:00,1,1370,prestamos a particulares
233,1,2022-10-10 17:57:01.386956+00:00,1,137005,con garantia real
234,1,2022-10-10 17:57:01.386962+00:00,1,137010,con garantia personal
235,1,2022-10-10 17:57:01.386968+00:00,1,1380,deudores varios
236,1,2022-10-10 17:57:01.386974+00:00,1,138005,depositarios
237,1,2022-10-10 17:57:01.386980+00:00,1,138010,comisionistas de bolsas
238,1,2022-10-10 17:57:01.386986+00:00,1,138015,fondo de inversion
239,1,2022-10-10 17:57:01.386992+00:00,1,138020,cuentas por cobrar de terceros
240,1,2022-10-10 17:57:01.386998+00:00,1,138025,pagos por cuenta de terceros
241,1,2022-10-10 17:57:01.387004+00:00,1,138030,fondos de inversion social
242,1,2022-10-10 17:57:01.387009+00:00,1,138095,otros
243,1,2022-10-10 17:57:01.387016+00:00,1,1385,derechos de recompra de cartera negociada
244,1,2022-10-10 17:57:01.387022+00:00,1,1390,deudas de dificil cobro
245,1,2022-10-10 17:57:01.387028+00:00,1,1399,provisiones
246,1,2022-10-10 17:57:01.387034+00:00,1,139905,clientes
247,1,2022-10-10 17:57:01.387040+00:00,1,139910,cuentas corrientes comerciales
248,1,2022-10-10 17:57:01.387046+00:00,1,139915,cuentas por cobrar a casa matriz
249,1,2022-10-10 17:57:01.387052+00:00,1,139920,cuentas por cobrar a vinculados economicos
250,1,2022-10-10 17:57:01.387058+00:00,1,139925,cuentas por cobrar a socios y accionistas
251,1,2022-10-10 17:57:01.387064+00:00,1,139930,anticipos y avances
252,1,2022-10-10 17:57:01.387069+00:00,1,139932,cuentas de operacion conjunta
253,1,2022-10-10 17:57:01.387075+00:00,1,139935,depositos
254,1,2022-10-10 17:57:01.387081+00:00,1,139940,promesas de compraventa
255,1,2022-10-10 17:57:01.387087+00:00,1,139945,ingresos por cobrar
256,1,2022-10-10 17:57:01.387092+00:00,1,139950,retencion sobre contratos
257,1,2022-10-10 17:57:01.387098+00:00,1,139955,reclamaciones
258,1,2022-10-10 17:57:01.387104+00:00,1,139960,cuentas por cobrar a trabajadores
259,1,2022-10-10 17:57:01.387110+00:00,1,139965,prestamos a particulares
260,1,2022-10-10 17:57:01.387115+00:00,1,139975,deudores varios
261,1,2022-10-10 17:57:01.387121+00:00,1,139980,derechos de recompra de cartera negociada
262,1,2022-10-10 17:57:01.387127+00:00,1,14,inventarios
263,1,2022-10-10 17:57:01.387133+00:00,1,1405,materias primas
264,1,2022-10-10 17:57:01.387139+00:00,1,140599,ajustes por inflacion
265,1,2022-10-10 17:57:01.387145+00:00,1,1410,productos en proceso
266,1,2022-10-10 17:57:01.387151+00:00,1,141099,ajustes por inflacion
267,1,2022-10-10 17:57:01.387157+00:00,1,1415,obras de construccion en curso
268,1,2022-10-10 17:57:01.387162+00:00,1,141599,ajustes por inflacion
269,1,2022-10-10 17:57:01.387168+00:00,1,1417,obras de urbanismo
270,1,2022-10-10 17:57:01.387174+00:00,1,141799,ajustes por inflacion
271,1,2022-10-10 17:57:01.387180+00:00,1,1420,contratos en ejecucion
272,1,2022-10-10 17:57:01.387185+00:00,1,142099,ajustes por inflacion
273,1,2022-10-10 17:57:01.387191+00:00,1,1425,cultivos en desarrollo
274,1,2022-10-10 17:57:01.387197+00:00,1,142599,ajustes por inflacion
275,1,2022-10-10 17:57:01.387203+00:00,1,1430,productos terminados
276,1,2022-10-10 17:57:01.387209+00:00,1,143005,productos manufacturados
277,1,2022-10-10 17:57:01.387214+00:00,1,143010,productos extraidos y/o procesados
278,1,2022-10-10 17:57:01.387220+00:00,1,143015,productos agricolas y forestales
279,1,2022-10-10 17:57:01.387226+00:00,1,143020,subproductos
280,1,2022-10-10 17:57:01.387232+00:00,1,143025,productos de pesca
281,1,2022-10-10 17:57:01.387237+00:00,1,143099,ajustes por inflacion
282,1,2022-10-10 17:57:01.387243+00:00,1,1435,mercancias no fabricadas por la empresa
283,1,2022-10-10 17:57:01.387249+00:00,1,143599,ajustes por inflacion
284,1,2022-10-10 17:57:01.387254+00:00,1,1440,bienes raices para la venta
285,1,2022-10-10 17:57:01.387260+00:00,1,144099,ajustes por inflacion
286,1,2022-10-10 17:57:01.387266+00:00,1,1445,semovientes
287,1,2022-10-10 17:57:01.387272+00:00,1,144505,especies mayores
288,1,2022-10-10 17:57:01.387278+00:00,1,144510,especies menores
289,1,2022-10-10 17:57:01.387284+00:00,1,144599,ajustes por inflacion
290,1,2022-10-10 17:57:01.387290+00:00,1,1450,terrenos
291,1,2022-10-10 17:57:01.387296+00:00,1,145005,por urbanizar
292,1,2022-10-10 17:57:01.387303+00:00,1,145010,urbanizados por construir
293,1,2022-10-10 17:57:01.387309+00:00,1,145099,ajustes por inflacion
294,1,2022-10-10 17:57:01.387314+00:00,1,1455,"materiales, repuestos y accesorios"
295,1,2022-10-10 17:57:01.387320+00:00,1,145505,combustibles y lubricantes
296,1,2022-10-10 17:57:01.387327+00:00,1,145510,abonos y fertilizantes
297,1,2022-10-10 17:57:01.387332+00:00,1,145515,semillas terminadas
298,1,2022-10-10 17:57:01.387338+00:00,1,145520,fungicidas y herbicidas
299,1,2022-10-10 17:57:01.387344+00:00,1,145525,materiales y repuestos
300,1,2022-10-10 17:57:01.387350+00:00,1,145530,loza y cristaleria
301,1,2022-10-10 17:57:01.387356+00:00,1,145535,herramientas
302,1,2022-10-10 17:57:01.387361+00:00,1,145540,medicinas
303,1,2022-10-10 17:57:01.387367+00:00,1,145545,elementos hospitalarios
304,1,2022-10-10 17:57:01.387373+00:00,1,145550,instrumental quirurgico
305,1,2022-10-10 17:57:01.387379+00:00,1,145555,dotacion y suministro a trabajadores
306,1,2022-10-10 17:57:01.387385+00:00,1,145560,elementos de roperia y lenceria
307,1,2022-10-10 17:57:01.387391+00:00,1,145595,otros
308,1,2022-10-10 17:57:01.387397+00:00,1,145599,ajustes por inflacion
309,1,2022-10-10 17:57:01.387403+00:00,1,1460,envases y empaques
310,1,2022-10-10 17:57:01.387408+00:00,1,146099,ajustes por inflacion
311,1,2022-10-10 17:57:01.387414+00:00,1,1465,inventarios en transito
312,1,2022-10-10 17:57:01.387420+00:00,1,146599,ajustes por inflacion
313,1,2022-10-10 17:57:01.387426+00:00,1,1499,provisiones
314,1,2022-10-10 17:57:01.387432+00:00,1,149905,para obsolescencia
315,1,2022-10-10 17:57:01.387437+00:00,1,149910,para diferencia de inventario fisico
316,1,2022-10-10 17:57:01.387443+00:00,1,149915,para perdidas de inventarios
317,1,2022-10-10 17:57:01.387449+00:00,1,149920,lifo
318,1,2022-10-10 17:57:01.387454+00:00,1,15,propiedades planta y equipo
319,1,2022-10-10 17:57:01.387460+00:00,1,1504,terrenos
320,1,2022-10-10 17:57:01.387466+00:00,1,150405,urbanos
321,1,2022-10-10 17:57:01.387472+00:00,1,150410,rurales
322,1,2022-10-10 17:57:01.387478+00:00,1,150499,ajustes por inflacion
323,1,2022-10-10 17:57:01.387484+00:00,1,1506,materiales proyectos petroleros
324,1,2022-10-10 17:57:01.387490+00:00,1,150605,tuberias y equipo
325,1,2022-10-10 17:57:01.387496+00:00,1,150610,costos de importacion materiales
326,1,2022-10-10 17:57:01.387501+00:00,1,150615,proyectos de construccion
327,1,2022-10-10 17:57:01.387507+00:00,1,150699,ajustes por inflacion
328,1,2022-10-10 17:57:01.387513+00:00,1,1508,construcciones en curso
329,1,2022-10-10 17:57:01.387519+00:00,1,150805,construcciones y edificaciones
330,1,2022-10-10 17:57:01.387525+00:00,1,150810,acueductos plantas y redes
331,1,2022-10-10 17:57:01.387530+00:00,1,150815,vias de comunicacion
332,1,2022-10-10 17:57:01.387536+00:00,1,150820,pozos artesianos
333,1,2022-10-10 17:57:01.387542+00:00,1,150825,proyectos de exploracion
334,1,2022-10-10 17:57:01.387548+00:00,1,150830,proyectos de desarrollo
335,1,2022-10-10 17:57:01.387554+00:00,1,150899,ajustes por inflacion
336,1,2022-10-10 17:57:01.387560+00:00,1,1512,maquinaria y equipos en montaje
337,1,2022-10-10 17:57:01.387566+00:00,1,151205,maquinaria y equipo
338,1,2022-10-10 17:57:01.387572+00:00,1,151210,equipo de oficina
339,1,2022-10-10 17:57:01.387578+00:00,1,151215,equipo de computacion y comunicacion
340,1,2022-10-10 17:57:01.387584+00:00,1,151220,equipo medico-cientifico
341,1,2022-10-10 17:57:01.387590+00:00,1,151225,equipo de hoteles y restaurantes
342,1,2022-10-10 17:57:01.387596+00:00,1,151230,flota y equipo de transporte
343,1,2022-10-10 17:57:01.387601+00:00,1,151235,flota y equipo fluvial y/o maritimo
344,1,2022-10-10 17:57:01.387607+00:00,1,151240,flota y equipo aereo
345,1,2022-10-10 17:57:01.387613+00:00,1,151245,flota y equipo ferreo
346,1,2022-10-10 17:57:01.387619+00:00,1,151250,plantas y redes
347,1,2022-10-10 17:57:01.387625+00:00,1,151299,ajustes por inflacion
348,1,2022-10-10 17:57:01.387630+00:00,1,1516,construcciones y edificaciones
349,1,2022-10-10 17:57:01.387636+00:00,1,151605,edificios
350,1,2022-10-10 17:57:01.387642+00:00,1,151610,oficinas
351,1,2022-10-10 17:57:01.387648+00:00,1,151615,almacenes
352,1,2022-10-10 17:57:01.387654+00:00,1,151620,fabricas y plantas industriales
353,1,2022-10-10 17:57:01.387660+00:00,1,151625,salas de exhibicion y ventas
354,1,2022-10-10 17:57:01.387666+00:00,1,151630,cafeteria y casinos
355,1,2022-10-10 17:57:01.387671+00:00,1,151635,silos
356,1,2022-10-10 17:57:01.387677+00:00,1,151640,invernaderos
357,1,2022-10-10 17:57:01.387683+00:00,1,151645,casetas y campamentos
358,1,2022-10-10 17:57:01.387688+00:00,1,151650,instalaciones agropecuarias
359,1,2022-10-10 17:57:01.387694+00:00,1,151655,viviendas para empleados y obreros
