,state_change_user_id,state_change_date,state,name
0,1,2022-11-02 15:32:10.201971+00:00,1,IVA
1,1,2022-11-02 15:32:10.201995+00:00,1,Base
2,1,2022-11-02 15:32:10.202008+00:00,1,Base + IVA
3,1,2022-11-02 15:32:10.202018+00:00,1,Retefuente
4,1,2022-11-02 15:32:10.202028+00:00,1,Base + IVA - Retefuente
5,1,2022-11-02 15:32:10.202038+00:00,1,Base - Retefuente
