,state_change_user_id,state_change_date,state,name
0,1,2022-08-24 22:21:06.469074+00:00,1,Causacion Arriendo Inmueble
1,1,2022-08-24 22:21:06.469096+00:00,1,Facturacion Arriendo sin IVA
2,1,2022-08-24 22:21:06.469104+00:00,1,Facturacion Arriendo Inmueble con IVA sin ReteFuente
3,1,2022-08-24 22:21:06.469111+00:00,1,Facturacion Arriendo Inmueble con IVA con ReteFuente
4,1,2022-08-24 22:21:06.469117+00:00,1,Facturacion Arriendo Inmueble con IVA con ReteFuente y ReteIVA
