,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
70,1,2022-12-13 20:51:56.856743+00:00,1,A6N-13N-62-S315,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,315
71,1,2022-12-13 20:51:56.856771+00:00,1,A6N-13N-62-S316,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,316
72,1,2022-12-13 20:51:56.856799+00:00,1,A6N-13N-62-S317,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,317
73,1,2022-12-13 20:51:56.856827+00:00,1,A6N-13N-62-S318,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,318
74,1,2022-12-13 20:51:56.856855+00:00,1,A6N-13N-62-S319,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,319
75,1,2022-12-13 20:51:56.856882+00:00,1,A6N-13N-62-S320,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,320
76,1,2022-12-13 20:51:56.856929+00:00,1,A6N-13N-62-S321,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,321
77,1,2022-12-13 20:51:56.856963+00:00,1,A6N-13N-62-S322,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,322
78,1,2022-12-13 20:51:56.856992+00:00,1,A6N-13N-66,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,66,,,,
79,1,2022-12-13 20:51:56.857021+00:00,1,A6N-13N-68,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,68,,,,
80,3,2022-12-13 20:51:56.857049+00:00,1,A6O-5-200-T2-A303,Colombia,Valle del Cauca,Cali,0,6,,False,,3,5,,False,,,200,1,2,0,303
81,1,2022-12-13 20:51:56.857076+00:00,1,A7N-24N-40,Colombia,Valle del Cauca,Cali,0,7,,False,,0,24,,False,,0,40,,,,
82,3,2022-12-13 20:51:56.857116+00:00,1,A8-56M-197,Colombia,Valle del Cauca,Cali,0,8,,False,,,56,13,False,,,197,,,,
83,1,2022-12-13 20:51:56.857152+00:00,1,A9AN-10N-76,Colombia,Valle del Cauca,Cali,1,9,0,False,,0,10,,False,,0,76,,,,
84,3,2022-12-13 20:51:56.857181+00:00,1,A9N-10-89,Colombia,Valle del Cauca,Cali,0,9,,False,,0,10,,False,,,89,,,,
85,1,2022-12-15 19:38:14.095351+00:00,1,A9N-66-34,Colombia,Valle del Cauca,Cali,0,9,,,,0,66,,,,,34,,,,
86,1,2022-12-13 20:51:56.857209+00:00,1,C102-155-50-T2-A806,Colombia,Cundinamarca,Bogota,1,102,,False,,,155,,False,,,50,1,2,0,806
87,1,2022-12-26 20:16:37.009698+00:00,1,C11-22-24,Colombia,Valle del Cauca,Cali,1,11,,,,,22,,,,,24,,,,
88,1,2022-12-13 20:51:56.857237+00:00,1,C11N-4A-9,Colombia,Valle del Cauca,Cali,1,11,,False,,0,4,0,False,,,9,,,,
89,1,2022-12-13 20:51:56.857265+00:00,1,C11O-3-17,Colombia,Valle del Cauca,Cali,1,11,,False,,3,3,,False,,,17,,,,
90,3,2022-12-13 20:51:56.857293+00:00,1,C12-1-17,Colombia,Valle del Cauca,Cali,1,12,,False,,,1,,False,,,17,,,,
