,state_change_user_id,state_change_date,state,name
0,1,2022-10-26 17:04:40.698845+00:00,1,IVA
1,1,2022-10-26 17:04:40.698872+00:00,1,Base
2,1,2022-10-26 17:04:40.698885+00:00,1,Base + IVA
3,1,2022-10-26 17:04:40.698896+00:00,1,Retefuente
4,1,2022-10-26 17:04:40.698906+00:00,1,Base + IVA - Retefuente
