,state_change_user_id,state_change_date,state,name
0,1,2022-12-13 20:51:56.694690+00:00,1,IVA
1,1,2022-12-13 20:51:56.694721+00:00,1,Base
2,1,2022-12-13 20:51:56.694735+00:00,1,Base + IVA
3,1,2022-12-13 20:51:56.694746+00:00,1,Retefuente
4,1,2022-12-13 20:51:56.694756+00:00,1,Base + IVA - Retefuente
5,1,2022-12-13 20:51:56.694767+00:00,1,Base - Retefuente
