,state_change_user_id,state_change_date,state,name
0,1,2022-08-29 22:01:35.763220+00:00,1,Causacion Arriendo Inmueble
1,1,2022-08-29 22:01:35.763240+00:00,1,Facturacion Arriendo sin IVA
2,1,2022-08-29 22:01:35.763248+00:00,1,Facturacion Arriendo Inmueble con IVA sin ReteFuente
3,1,2022-08-29 22:01:35.763254+00:00,1,Facturacion Arriendo Inmueble con IVA con ReteFuente
4,1,2022-08-29 22:01:35.763261+00:00,1,Facturacion Arriendo Inmueble con IVA con ReteFuente y ReteIVA
